ID | Start Time | End Time | User ID | Duration |
6572 | 07.06.2016 13:55:34 | 07.06.2016 14:55:07 | anubarron | 59 |
6573 | 07.06.2016 14:55:07 | 07.06.2016 14:55:17 | anubarron | 0 |
6574 | 07.06.2016 14:55:17 | 07.06.2016 15:37:15 | anubarron | 41 |
6575 | 07.06.2016 15:37:15 | 07.06.2016 15:37:33 | anubarron | 0 |
6576 | 07.06.2016 15:37:33 | 07.06.2016 15:47:25 | anubarron | 9 |
6577 | 07.06.2016 15:47:25 | 07.06.2016 15:47:44 | anubarron | 0 |
6578 | 07.06.2016 15:47:44 | 07.06.2016 16:06:23 | anubarron | 18 |
6579 | 07.06.2016 16:06:23 | 07.06.2016 16:16:04 | anubarron | 9 |
6580 | 07.06.2016 16:16:04 | 07.06.2016 16:40:16 | anubarron | 24 |
6581 | 07.06.2016 16:40:16 | 07.06.2016 16:40:36 | anubarron | 0 |
6582 | 07.06.2016 16:40:36 | 07.06.2016 16:41:18 | anubarron | 0 |
6583 | 07.06.2016 16:41:18 | 07.06.2016 16:41:20 | anubarron | 0 |
6584 | 07.06.2016 16:41:20 | 08.06.2016 07:39:00 | anubarron | 57 |
6585 | 08.06.2016 07:39:00 | 08.06.2016 07:40:41 | anubarron | 1 |
6586 | 08.06.2016 07:40:41 | 08.06.2016 07:41:22 | anubarron | 0 |
6587 | 08.06.2016 07:41:22 | 08.06.2016 07:41:24 | anubarron | 0 |
6588 | 08.06.2016 07:41:24 | 08.06.2016 07:41:48 | anubarron | 0 |
6589 | 08.06.2016 07:41:48 | 08.06.2016 08:57:23 | anubarron | 15 |
6590 | 08.06.2016 08:57:23 | 08.06.2016 09:07:04 | anubarron | 9 |
6591 | 08.06.2016 09:07:04 | 08.06.2016 09:50:15 | anubarron | 43 |
6592 | 08.06.2016 09:50:15 | 08.06.2016 09:50:33 | anubarron | 0 |
6593 | 08.06.2016 09:50:33 | 08.06.2016 09:59:10 | anubarron | 8 |
6594 | 08.06.2016 09:59:10 | 08.06.2016 09:59:37 | anubarron | 0 |
6595 | 08.06.2016 09:59:37 | 08.06.2016 10:34:23 | anubarron | 34 |
6596 | 08.06.2016 10:34:23 | 08.06.2016 10:34:34 | anubarron | 0 |
6597 | 08.06.2016 10:34:34 | 08.06.2016 11:29:22 | anubarron | 54 |
6598 | 08.06.2016 11:29:22 | 08.06.2016 11:29:33 | anubarron | 0 |
6599 | 08.06.2016 11:29:33 | 08.06.2016 12:13:16 | anubarron | 43 |
6600 | 08.06.2016 12:13:16 | 08.06.2016 12:13:36 | anubarron | 0 |
6601 | 08.06.2016 12:13:36 | 08.06.2016 12:14:07 | anubarron | 0 |
6602 | 08.06.2016 12:14:07 | 08.06.2016 12:14:09 | anubarron | 0 |
6603 | 08.06.2016 12:14:09 | 08.06.2016 12:14:19 | anubarron | 0 |
6604 | 08.06.2016 12:14:19 | 08.06.2016 13:11:01 | anubarron | 56 |
6605 | 08.06.2016 13:11:01 | 08.06.2016 13:12:28 | anubarron | 1 |
6606 | 08.06.2016 13:12:28 | 08.06.2016 13:13:09 | anubarron | 0 |
6607 | 08.06.2016 13:13:09 | 08.06.2016 13:13:11 | anubarron | 0 |
6608 | 08.06.2016 13:13:11 | 08.06.2016 13:13:27 | anubarron | 0 |
6609 | 08.06.2016 13:13:27 | 08.06.2016 14:05:23 | anubarron | 51 |
6610 | 08.06.2016 14:05:23 | 08.06.2016 14:05:34 | anubarron | 0 |
6611 | 08.06.2016 14:05:34 | 08.06.2016 15:06:05 | anubarron | 0 |
6612 | 08.06.2016 15:06:05 | 08.06.2016 15:06:16 | anubarron | 0 |
6613 | 08.06.2016 15:06:16 | 08.06.2016 15:35:15 | anubarron | 28 |
6614 | 08.06.2016 15:35:15 | 08.06.2016 15:35:33 | anubarron | 0 |
6615 | 08.06.2016 15:35:33 | 08.06.2016 15:43:25 | anubarron | 7 |
6616 | 08.06.2016 15:43:25 | 08.06.2016 15:43:44 | anubarron | 0 |
6617 | 08.06.2016 15:43:44 | 08.06.2016 16:07:23 | anubarron | 23 |
6618 | 08.06.2016 16:07:23 | 08.06.2016 16:22:04 | anubarron | 14 |
6619 | 08.06.2016 16:22:04 | 08.06.2016 17:14:16 | anubarron | 52 |
6620 | 08.06.2016 17:14:16 | 08.06.2016 17:15:19 | anubarron | 1 |
6621 | 08.06.2016 17:15:19 | 08.06.2016 17:16:00 | anubarron | 0 |
6622 | 08.06.2016 17:16:00 | 08.06.2016 17:16:02 | anubarron | 0 |
6623 | 31.05.2016 07:42:00 | 31.05.2016 07:42:50 | vomalla | 0 |
6624 | 31.05.2016 07:42:50 | 31.05.2016 07:43:32 | vomalla | 0 |
6625 | 31.05.2016 07:43:32 | 31.05.2016 07:43:34 | vomalla | 0 |
6626 | 31.05.2016 07:43:34 | 31.05.2016 10:00:11 | vomalla | 16 |
6627 | 31.05.2016 10:00:11 | 31.05.2016 10:14:11 | vomalla | 14 |
6628 | 31.05.2016 10:14:11 | 31.05.2016 10:32:19 | vomalla | 18 |
6629 | 31.05.2016 10:32:19 | 31.05.2016 10:32:35 | vomalla | 0 |
6630 | 31.05.2016 10:32:35 | 31.05.2016 11:17:01 | vomalla | 44 |
6631 | 31.05.2016 11:17:01 | 31.05.2016 11:17:17 | vomalla | 0 |
6632 | 31.05.2016 11:17:17 | 31.05.2016 11:55:02 | vomalla | 37 |
6633 | 31.05.2016 11:55:02 | 31.05.2016 11:55:43 | vomalla | 0 |
6634 | 31.05.2016 11:55:43 | 31.05.2016 11:55:45 | vomalla | 0 |
6635 | 31.05.2016 11:55:45 | 31.05.2016 11:55:58 | vomalla | 0 |
6636 | 31.05.2016 11:55:58 | 31.05.2016 12:43:01 | vomalla | 47 |
6637 | 31.05.2016 12:43:01 | 31.05.2016 12:44:28 | vomalla | 1 |
6638 | 31.05.2016 12:44:28 | 31.05.2016 12:45:09 | vomalla | 0 |
6639 | 31.05.2016 12:45:09 | 31.05.2016 12:45:11 | vomalla | 0 |
6640 | 31.05.2016 12:45:11 | 31.05.2016 13:59:29 | vomalla | 14 |
6641 | 31.05.2016 13:59:29 | 31.05.2016 14:58:05 | vomalla | 58 |
6642 | 31.05.2016 14:58:05 | 31.05.2016 15:26:10 | vomalla | 28 |
6643 | 31.05.2016 15:26:10 | 31.05.2016 15:36:22 | vomalla | 10 |
6644 | 31.05.2016 15:36:22 | 31.05.2016 17:08:20 | vomalla | 31 |
6645 | 31.05.2016 17:08:20 | 31.05.2016 17:09:01 | vomalla | 0 |
6646 | 31.05.2016 17:09:01 | 31.05.2016 17:09:03 | vomalla | 0 |
6647 | 31.05.2016 17:09:03 | 01.06.2016 07:21:00 | vomalla | 11 |
6648 | 01.06.2016 07:21:00 | 01.06.2016 07:22:37 | vomalla | 1 |
6649 | 01.06.2016 07:22:37 | 01.06.2016 07:23:18 | vomalla | 0 |
6650 | 01.06.2016 07:23:18 | 01.06.2016 07:23:20 | vomalla | 0 |
6651 | 01.06.2016 07:23:20 | 01.06.2016 09:51:11 | vomalla | 27 |
6652 | 01.06.2016 09:51:11 | 01.06.2016 10:00:11 | vomalla | 9 |
6653 | 01.06.2016 10:00:11 | 01.06.2016 10:32:29 | vomalla | 32 |
6654 | 01.06.2016 10:32:29 | 01.06.2016 11:23:07 | vomalla | 50 |
6655 | 01.06.2016 11:23:07 | 01.06.2016 12:00:02 | vomalla | 36 |
6656 | 01.06.2016 12:00:02 | 01.06.2016 12:00:43 | vomalla | 0 |
6657 | 01.06.2016 12:00:43 | 01.06.2016 12:00:45 | vomalla | 0 |
6658 | 01.06.2016 12:00:45 | 01.06.2016 12:01:00 | vomalla | 0 |
6659 | 01.06.2016 12:01:00 | 01.06.2016 13:05:01 | vomalla | 4 |
6660 | 01.06.2016 13:05:01 | 01.06.2016 13:05:57 | vomalla | 0 |
6661 | 01.06.2016 13:05:57 | 01.06.2016 13:06:38 | vomalla | 0 |
6662 | 01.06.2016 13:06:38 | 01.06.2016 13:06:40 | vomalla | 0 |
6663 | 01.06.2016 13:06:40 | 01.06.2016 13:56:19 | vomalla | 49 |
6664 | 01.06.2016 13:56:19 | 01.06.2016 13:56:35 | vomalla | 0 |
6665 | 01.06.2016 13:56:35 | 01.06.2016 14:48:01 | vomalla | 51 |
6666 | 01.06.2016 14:48:01 | 01.06.2016 14:48:18 | vomalla | 0 |
6667 | 01.06.2016 14:48:18 | 01.06.2016 15:24:10 | vomalla | 35 |
6668 | 01.06.2016 15:24:10 | 01.06.2016 15:33:22 | vomalla | 9 |
6669 | 01.06.2016 15:33:22 | 01.06.2016 17:06:34 | vomalla | 33 |
6670 | 01.06.2016 17:06:34 | 01.06.2016 17:07:15 | vomalla | 0 |
6671 | 01.06.2016 17:07:15 | 01.06.2016 17:07:17 | vomalla | 0 |
6672 | 01.06.2016 17:07:17 | 02.06.2016 07:16:00 | vomalla | 8 |
6673 | 02.06.2016 07:16:00 | 02.06.2016 07:18:06 | vomalla | 2 |
6674 | 02.06.2016 07:18:06 | 02.06.2016 07:18:47 | vomalla | 0 |
6675 | 02.06.2016 07:18:47 | 02.06.2016 07:18:49 | vomalla | 0 |
6676 | 02.06.2016 07:18:49 | 02.06.2016 10:06:11 | vomalla | 47 |
6677 | 02.06.2016 10:06:11 | 02.06.2016 10:18:11 | vomalla | 12 |
6678 | 02.06.2016 10:18:11 | 02.06.2016 10:32:29 | vomalla | 14 |
6679 | 02.06.2016 10:32:29 | 02.06.2016 11:32:05 | vomalla | 59 |
6680 | 02.06.2016 11:32:05 | 02.06.2016 11:55:21 | vomalla | 23 |
6681 | 02.06.2016 11:55:21 | 02.06.2016 11:56:02 | vomalla | 0 |
6682 | 02.06.2016 11:56:02 | 02.06.2016 11:56:04 | vomalla | 0 |
6683 | 02.06.2016 11:56:04 | 02.06.2016 11:56:17 | vomalla | 0 |
6684 | 02.06.2016 11:56:17 | 02.06.2016 12:47:01 | vomalla | 50 |
6685 | 02.06.2016 12:47:01 | 02.06.2016 12:47:33 | vomalla | 0 |
6686 | 02.06.2016 12:47:33 | 02.06.2016 12:48:15 | vomalla | 0 |
6687 | 02.06.2016 12:48:15 | 02.06.2016 12:48:17 | vomalla | 0 |
6688 | 02.06.2016 12:48:17 | 02.06.2016 14:00:29 | vomalla | 12 |
6689 | 02.06.2016 14:00:29 | 02.06.2016 15:00:07 | vomalla | 59 |
6690 | 02.06.2016 15:00:07 | 02.06.2016 15:38:10 | vomalla | 38 |
6691 | 02.06.2016 15:38:10 | 02.06.2016 15:48:22 | vomalla | 10 |
6692 | 02.06.2016 15:48:22 | 02.06.2016 17:10:02 | vomalla | 21 |
6693 | 02.06.2016 17:10:02 | 02.06.2016 17:10:43 | vomalla | 0 |
6694 | 02.06.2016 17:10:43 | 02.06.2016 17:10:45 | vomalla | 0 |
6695 | 02.06.2016 17:10:45 | 03.06.2016 07:44:00 | vomalla | 33 |
6696 | 03.06.2016 07:44:00 | 03.06.2016 07:45:37 | vomalla | 1 |
6697 | 03.06.2016 07:45:37 | 03.06.2016 07:46:18 | vomalla | 0 |
6698 | 03.06.2016 07:46:18 | 03.06.2016 07:46:20 | vomalla | 0 |
6699 | 03.06.2016 07:46:20 | 03.06.2016 10:02:11 | vomalla | 15 |
6700 | 03.06.2016 10:02:11 | 03.06.2016 10:16:11 | vomalla | 14 |
6701 | 03.06.2016 10:16:11 | 03.06.2016 10:32:19 | vomalla | 16 |
6702 | 03.06.2016 10:32:19 | 03.06.2016 10:32:35 | vomalla | 0 |
6703 | 03.06.2016 10:32:35 | 03.06.2016 11:29:01 | vomalla | 56 |
6704 | 03.06.2016 11:29:01 | 03.06.2016 11:29:17 | vomalla | 0 |
6705 | 03.06.2016 11:29:17 | 03.06.2016 11:53:17 | vomalla | 24 |
6706 | 03.06.2016 11:53:17 | 03.06.2016 11:53:57 | vomalla | 0 |
6707 | 03.06.2016 11:53:57 | 03.06.2016 11:53:59 | vomalla | 0 |
6708 | 03.06.2016 11:53:59 | 03.06.2016 11:54:09 | vomalla | 0 |
6709 | 03.06.2016 11:54:09 | 03.06.2016 12:40:01 | vomalla | 45 |
6710 | 03.06.2016 12:40:01 | 03.06.2016 12:40:57 | vomalla | 0 |
6711 | 03.06.2016 12:40:57 | 03.06.2016 12:41:38 | vomalla | 0 |
6712 | 03.06.2016 12:41:38 | 03.06.2016 12:41:40 | vomalla | 0 |
6713 | 03.06.2016 12:41:40 | 03.06.2016 14:01:19 | vomalla | 19 |
6714 | 03.06.2016 14:01:19 | 03.06.2016 14:01:35 | vomalla | 0 |
6715 | 03.06.2016 14:01:35 | 03.06.2016 14:51:01 | vomalla | 49 |
6716 | 03.06.2016 14:51:01 | 03.06.2016 14:51:17 | vomalla | 0 |
6717 | 03.06.2016 14:51:17 | 03.06.2016 15:27:10 | vomalla | 35 |
6718 | 03.06.2016 15:27:10 | 03.06.2016 15:36:22 | vomalla | 9 |
6719 | 03.06.2016 15:36:22 | 03.06.2016 17:02:17 | vomalla | 25 |
6720 | 03.06.2016 17:02:17 | 03.06.2016 17:02:57 | vomalla | 0 |
6721 | 03.06.2016 17:02:57 | 03.06.2016 17:02:59 | vomalla | 0 |
6722 | 03.06.2016 17:02:59 | 06.06.2016 07:41:00 | vomalla | 38 |
6723 | 06.06.2016 07:41:00 | 06.06.2016 07:42:35 | vomalla | 1 |
6724 | 06.06.2016 07:42:35 | 06.06.2016 07:43:16 | vomalla | 0 |
6725 | 06.06.2016 07:43:16 | 06.06.2016 07:43:18 | vomalla | 0 |
6726 | 06.06.2016 07:43:18 | 06.06.2016 10:03:11 | vomalla | 19 |
6727 | 06.06.2016 10:03:11 | 06.06.2016 10:18:11 | vomalla | 15 |
6728 | 06.06.2016 10:18:11 | 06.06.2016 10:26:29 | vomalla | 8 |
6729 | 06.06.2016 10:26:29 | 06.06.2016 11:27:05 | vomalla | 0 |
6730 | 06.06.2016 11:27:05 | 06.06.2016 12:10:22 | vomalla | 43 |
6731 | 06.06.2016 12:10:22 | 06.06.2016 12:11:03 | vomalla | 0 |
6732 | 06.06.2016 12:11:03 | 06.06.2016 12:11:05 | vomalla | 0 |
6733 | 06.06.2016 12:11:05 | 06.06.2016 12:11:12 | vomalla | 0 |
6734 | 06.06.2016 12:11:12 | 06.06.2016 12:55:01 | vomalla | 43 |
6735 | 06.06.2016 12:55:01 | 06.06.2016 12:55:12 | vomalla | 0 |
6736 | 06.06.2016 12:55:12 | 06.06.2016 12:55:44 | vomalla | 0 |
6737 | 06.06.2016 12:55:44 | 06.06.2016 12:55:46 | vomalla | 0 |
6738 | 06.06.2016 12:55:46 | 06.06.2016 14:05:29 | vomalla | 9 |
6739 | 06.06.2016 14:05:29 | 06.06.2016 15:05:07 | vomalla | 59 |
6740 | 06.06.2016 15:05:07 | 06.06.2016 15:38:10 | vomalla | 33 |
6741 | 06.06.2016 15:38:10 | 06.06.2016 15:47:22 | vomalla | 9 |
6742 | 06.06.2016 15:47:22 | 06.06.2016 17:11:17 | vomalla | 23 |
6743 | 06.06.2016 17:11:17 | 06.06.2016 17:11:55 | vomalla | 0 |
6744 | 06.06.2016 17:11:55 | 06.06.2016 17:11:57 | vomalla | 0 |
6745 | 06.06.2016 17:11:57 | 07.06.2016 07:21:00 | vomalla | 9 |
6746 | 07.06.2016 07:21:00 | 07.06.2016 07:23:06 | vomalla | 2 |
6747 | 07.06.2016 07:23:06 | 07.06.2016 07:23:47 | vomalla | 0 |
6748 | 07.06.2016 07:23:47 | 07.06.2016 07:23:49 | vomalla | 0 |
6749 | 07.06.2016 07:23:49 | 07.06.2016 10:07:11 | vomalla | 43 |
6750 | 07.06.2016 10:07:11 | 07.06.2016 10:22:11 | vomalla | 15 |
6751 | 07.06.2016 10:22:11 | 07.06.2016 10:31:29 | vomalla | 9 |
6752 | 07.06.2016 10:31:29 | 07.06.2016 11:26:05 | vomalla | 54 |
6753 | 07.06.2016 11:26:05 | 07.06.2016 11:53:24 | vomalla | 27 |
6754 | 07.06.2016 11:53:24 | 07.06.2016 11:54:05 | vomalla | 0 |
6755 | 07.06.2016 11:54:05 | 07.06.2016 11:54:07 | vomalla | 0 |
6756 | 07.06.2016 11:54:07 | 07.06.2016 11:54:20 | vomalla | 0 |
6757 | 07.06.2016 11:54:20 | 07.06.2016 12:52:01 | vomalla | 57 |
6758 | 07.06.2016 12:52:01 | 07.06.2016 12:52:57 | vomalla | 0 |
6759 | 07.06.2016 12:52:57 | 07.06.2016 12:53:38 | vomalla | 0 |
6760 | 07.06.2016 12:53:38 | 07.06.2016 12:53:40 | vomalla | 0 |
6761 | 07.06.2016 12:53:40 | 07.06.2016 13:58:29 | vomalla | 4 |
6762 | 07.06.2016 13:58:29 | 07.06.2016 14:58:07 | vomalla | 59 |
6763 | 07.06.2016 14:58:07 | 07.06.2016 15:34:10 | vomalla | 36 |
6764 | 07.06.2016 15:34:10 | 07.06.2016 15:42:22 | vomalla | 8 |
6765 | 07.06.2016 15:42:22 | 07.06.2016 16:53:02 | vomalla | 10 |
6766 | 07.06.2016 16:53:02 | 07.06.2016 16:53:43 | vomalla | 0 |
6767 | 07.06.2016 16:53:43 | 07.06.2016 16:53:45 | vomalla | 0 |
6768 | 07.06.2016 16:53:45 | 08.06.2016 07:29:00 | vomalla | 35 |
6769 | 08.06.2016 07:29:00 | 08.06.2016 07:30:35 | vomalla | 1 |
6770 | 08.06.2016 07:30:35 | 08.06.2016 07:31:16 | vomalla | 0 |
6771 | 08.06.2016 07:31:16 | 08.06.2016 07:31:18 | vomalla | 0 |
6772 | 08.06.2016 07:31:18 | 08.06.2016 09:54:11 | vomalla | 22 |
6773 | 08.06.2016 09:54:11 | 08.06.2016 10:03:11 | vomalla | 9 |
6774 | 08.06.2016 10:03:11 | 08.06.2016 10:30:29 | vomalla | 27 |
6775 | 08.06.2016 10:30:29 | 08.06.2016 11:18:07 | vomalla | 47 |
6776 | 08.06.2016 11:18:07 | 08.06.2016 11:50:30 | vomalla | 32 |
6777 | 08.06.2016 11:50:30 | 08.06.2016 11:51:11 | vomalla | 0 |
6778 | 08.06.2016 11:51:11 | 08.06.2016 11:51:13 | vomalla | 0 |
6779 | 08.06.2016 11:51:13 | 08.06.2016 11:51:29 | vomalla | 0 |
6780 | 08.06.2016 11:51:29 | 08.06.2016 12:58:01 | vomalla | 6 |
6781 | 08.06.2016 12:58:01 | 08.06.2016 12:59:03 | vomalla | 1 |
6782 | 08.06.2016 12:59:03 | 08.06.2016 12:59:44 | vomalla | 0 |
6783 | 08.06.2016 12:59:44 | 08.06.2016 12:59:46 | vomalla | 0 |
6784 | 08.06.2016 12:59:46 | 08.06.2016 13:55:29 | vomalla | 55 |
6785 | 08.06.2016 13:55:29 | 08.06.2016 14:51:07 | vomalla | 55 |
6786 | 08.06.2016 14:51:07 | 08.06.2016 15:27:10 | vomalla | 36 |
6787 | 08.06.2016 15:27:10 | 08.06.2016 15:35:22 | vomalla | 8 |
6788 | 08.06.2016 15:35:22 | 08.06.2016 17:11:24 | vomalla | 36 |
6789 | 08.06.2016 17:11:24 | 08.06.2016 17:12:05 | vomalla | 0 |
6790 | 08.06.2016 17:12:05 | 08.06.2016 17:12:07 | vomalla | 0 |
6791 | 31.05.2016 07:27:00 | 31.05.2016 07:28:35 | monda | 1 |
6792 | 31.05.2016 07:28:35 | 31.05.2016 07:29:16 | monda | 0 |
6793 | 31.05.2016 07:29:16 | 31.05.2016 07:29:18 | monda | 0 |
6794 | 31.05.2016 07:29:18 | 31.05.2016 07:29:35 | monda | 0 |
6795 | 31.05.2016 07:29:35 | 31.05.2016 08:47:11 | monda | 17 |
6796 | 31.05.2016 08:47:11 | 31.05.2016 08:56:04 | monda | 8 |
6797 | 31.05.2016 08:56:04 | 31.05.2016 09:54:10 | monda | 58 |
6798 | 31.05.2016 09:54:10 | 31.05.2016 09:54:22 | monda | 0 |
6799 | 31.05.2016 09:54:22 | 31.05.2016 09:54:44 | monda | 0 |
6800 | 31.05.2016 09:54:44 | 31.05.2016 10:04:06 | monda | 9 |
6801 | 31.05.2016 10:04:06 | 31.05.2016 10:04:29 | monda | 0 |
6802 | 31.05.2016 10:04:29 | 31.05.2016 10:04:39 | monda | 0 |
6803 | 31.05.2016 10:04:39 | 31.05.2016 10:35:10 | monda | 30 |
6804 | 31.05.2016 10:35:10 | 31.05.2016 10:35:21 | monda | 0 |
6805 | 31.05.2016 10:35:21 | 31.05.2016 11:32:22 | monda | 57 |
6806 | 31.05.2016 11:32:22 | 31.05.2016 11:32:33 | monda | 0 |
6807 | 31.05.2016 11:32:33 | 31.05.2016 11:59:12 | monda | 26 |
6808 | 31.05.2016 11:59:12 | 31.05.2016 12:00:12 | monda | 1 |
6809 | 31.05.2016 12:00:12 | 31.05.2016 12:00:53 | monda | 0 |
6810 | 31.05.2016 12:00:53 | 31.05.2016 12:00:55 | monda | 0 |
6811 | 31.05.2016 12:00:55 | 31.05.2016 12:01:16 | monda | 0 |
6812 | 31.05.2016 12:01:16 | 31.05.2016 13:01:01 | monda | 59 |
6813 | 31.05.2016 13:01:01 | 31.05.2016 13:01:57 | monda | 0 |
6814 | 31.05.2016 13:01:57 | 31.05.2016 13:02:38 | monda | 0 |
6815 | 31.05.2016 13:02:38 | 31.05.2016 13:02:40 | monda | 0 |
6816 | 31.05.2016 13:02:40 | 31.05.2016 13:02:53 | monda | 0 |
6817 | 31.05.2016 13:02:53 | 31.05.2016 14:04:10 | monda | 1 |
6818 | 31.05.2016 14:04:10 | 31.05.2016 14:04:21 | monda | 0 |
6819 | 31.05.2016 14:04:21 | 31.05.2016 14:59:22 | monda | 55 |
6820 | 31.05.2016 14:59:22 | 31.05.2016 14:59:33 | monda | 0 |
6821 | 31.05.2016 14:59:33 | 31.05.2016 15:29:10 | monda | 29 |
6822 | 31.05.2016 15:29:10 | 31.05.2016 15:29:42 | monda | 0 |
6823 | 31.05.2016 15:29:42 | 31.05.2016 15:37:16 | monda | 7 |
6824 | 31.05.2016 15:37:16 | 31.05.2016 15:37:48 | monda | 0 |
6825 | 31.05.2016 15:37:48 | 31.05.2016 15:54:11 | monda | 16 |
6826 | 31.05.2016 15:54:11 | 31.05.2016 16:05:04 | monda | 10 |
6827 | 31.05.2016 16:05:04 | 31.05.2016 17:05:12 | monda | 0 |
6828 | 31.05.2016 17:05:12 | 31.05.2016 17:05:34 | monda | 0 |
6829 | 31.05.2016 17:05:34 | 31.05.2016 17:06:15 | monda | 0 |
6830 | 31.05.2016 17:06:15 | 31.05.2016 17:06:17 | monda | 0 |
6831 | 31.05.2016 17:06:17 | 01.06.2016 07:24:00 | monda | 17 |
6832 | 01.06.2016 07:24:00 | 01.06.2016 07:25:39 | monda | 1 |
6833 | 01.06.2016 07:25:39 | 01.06.2016 07:26:20 | monda | 0 |
6834 | 01.06.2016 07:26:20 | 01.06.2016 07:26:22 | monda | 0 |
6835 | 01.06.2016 07:26:22 | 01.06.2016 07:26:39 | monda | 0 |
6836 | 01.06.2016 07:26:39 | 01.06.2016 08:53:11 | monda | 26 |
6837 | 01.06.2016 08:53:11 | 01.06.2016 09:01:04 | monda | 7 |
6838 | 01.06.2016 09:01:04 | 01.06.2016 10:07:10 | monda | 6 |
6839 | 01.06.2016 10:07:10 | 01.06.2016 10:07:22 | monda | 0 |
6840 | 01.06.2016 10:07:22 | 01.06.2016 10:07:44 | monda | 0 |
6841 | 01.06.2016 10:07:44 | 01.06.2016 10:21:06 | monda | 13 |
6842 | 01.06.2016 10:21:06 | 01.06.2016 10:21:29 | monda | 0 |
6843 | 01.06.2016 10:21:29 | 01.06.2016 10:21:39 | monda | 0 |
6844 | 01.06.2016 10:21:39 | 01.06.2016 10:26:10 | monda | 4 |
6845 | 01.06.2016 10:26:10 | 01.06.2016 10:26:21 | monda | 0 |
6846 | 01.06.2016 10:26:21 | 01.06.2016 11:24:22 | monda | 58 |
6847 | 01.06.2016 11:24:22 | 01.06.2016 11:24:33 | monda | 0 |
6848 | 01.06.2016 11:24:33 | 01.06.2016 12:13:12 | monda | 48 |
6849 | 01.06.2016 12:13:12 | 01.06.2016 12:14:14 | monda | 1 |
6850 | 01.06.2016 12:14:14 | 01.06.2016 12:14:55 | monda | 0 |
6851 | 01.06.2016 12:14:55 | 01.06.2016 12:14:57 | monda | 0 |
6852 | 01.06.2016 12:14:57 | 01.06.2016 12:15:10 | monda | 0 |
6853 | 01.06.2016 12:15:10 | 01.06.2016 13:16:01 | monda | 0 |
6854 | 01.06.2016 13:16:01 | 01.06.2016 13:16:18 | monda | 0 |
6855 | 01.06.2016 13:16:18 | 01.06.2016 13:17:00 | monda | 0 |
6856 | 01.06.2016 13:17:00 | 01.06.2016 13:17:02 | monda | 0 |
6857 | 01.06.2016 13:17:02 | 01.06.2016 13:17:19 | monda | 0 |
6858 | 01.06.2016 13:17:19 | 01.06.2016 13:55:10 | monda | 37 |
6859 | 01.06.2016 13:55:10 | 01.06.2016 13:55:21 | monda | 0 |
6860 | 01.06.2016 13:55:21 | 01.06.2016 14:56:05 | monda | 0 |
6861 | 01.06.2016 14:56:05 | 01.06.2016 14:56:16 | monda | 0 |
6862 | 01.06.2016 14:56:16 | 01.06.2016 15:35:10 | monda | 38 |
6863 | 01.06.2016 15:35:10 | 01.06.2016 15:35:42 | monda | 0 |
6864 | 01.06.2016 15:35:42 | 01.06.2016 15:47:16 | monda | 11 |
6865 | 01.06.2016 15:47:16 | 01.06.2016 15:47:48 | monda | 0 |
6866 | 01.06.2016 15:47:48 | 01.06.2016 15:57:11 | monda | 9 |
6867 | 01.06.2016 15:57:11 | 01.06.2016 16:11:04 | monda | 13 |
6868 | 01.06.2016 16:11:04 | 01.06.2016 17:18:12 | monda | 7 |
6869 | 01.06.2016 17:18:12 | 01.06.2016 17:19:14 | monda | 1 |
6870 | 01.06.2016 17:19:14 | 01.06.2016 17:19:55 | monda | 0 |
6871 | 01.06.2016 17:19:55 | 01.06.2016 17:19:57 | monda | 0 |
6872 | 01.06.2016 17:19:57 | 02.06.2016 07:23:00 | monda | 3 |
6873 | 02.06.2016 07:23:00 | 02.06.2016 07:24:39 | monda | 1 |
6874 | 02.06.2016 07:24:39 | 02.06.2016 07:25:20 | monda | 0 |
6875 | 02.06.2016 07:25:20 | 02.06.2016 07:25:22 | monda | 0 |
6876 | 02.06.2016 07:25:22 | 02.06.2016 07:25:35 | monda | 0 |
6877 | 02.06.2016 07:25:35 | 02.06.2016 08:48:11 | monda | 22 |
6878 | 02.06.2016 08:48:11 | 02.06.2016 08:58:04 | monda | 9 |
6879 | 02.06.2016 08:58:04 | 02.06.2016 10:07:10 | monda | 9 |
6880 | 02.06.2016 10:07:10 | 02.06.2016 10:07:22 | monda | 0 |
6881 | 02.06.2016 10:07:22 | 02.06.2016 10:07:44 | monda | 0 |
6882 | 02.06.2016 10:07:44 | 02.06.2016 10:20:06 | monda | 12 |
6883 | 02.06.2016 10:20:06 | 02.06.2016 10:20:29 | monda | 0 |
6884 | 02.06.2016 10:20:29 | 02.06.2016 10:20:39 | monda | 0 |
6885 | 02.06.2016 10:20:39 | 02.06.2016 10:28:10 | monda | 7 |
6886 | 02.06.2016 10:28:10 | 02.06.2016 10:28:21 | monda | 0 |
6887 | 02.06.2016 10:28:21 | 02.06.2016 11:22:05 | monda | 53 |
6888 | 02.06.2016 11:22:05 | 02.06.2016 11:22:16 | monda | 0 |
6889 | 02.06.2016 11:22:16 | 02.06.2016 12:00:12 | monda | 37 |
6890 | 02.06.2016 12:00:12 | 02.06.2016 12:01:12 | monda | 1 |
6891 | 02.06.2016 12:01:12 | 02.06.2016 12:01:53 | monda | 0 |
6892 | 02.06.2016 12:01:53 | 02.06.2016 12:01:55 | monda | 0 |
6893 | 02.06.2016 12:01:55 | 02.06.2016 12:02:11 | monda | 0 |
